WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan
0.31317138671875	-8.3831787109375E-05	224.290510433721	3
0.310394287109375	-8.26416015625E-05	224.339338433598	3
0.30810546875	-8.1146240234375E-05	224.388166433474	3
0.30560302734375	-7.9742431640625E-05	224.436994433351	3
0.30364990234375	-7.8399658203125E-05	224.485822433228	3
0.30072021484375	-7.6751708984375E-05	224.534650433105	3
0.298187255859375	-7.5469970703125E-05	224.583478432981	3
0.295623779296875	-7.379150390625E-05	224.632306432858	3
0.293731689453125	-7.2479248046875E-05	224.681134432735	3
0.290924072265625	-7.0831298828125E-05	224.729962432611	3
0.288543701171875	-6.9488525390625E-05	224.778790432488	3
0.286407470703125	-6.79931640625E-05	224.827618432365	3
0.2841796875	-6.6558837890625E-05	224.876446432242	3
0.28118896484375	-6.5277099609375E-05	224.925274432118	3
0.279083251953125	-6.378173828125E-05	224.974102431995	3
0.276458740234375	-6.2652587890625E-05	225.022930431872	3
0.274505615234375	-6.1187744140625E-05	225.071758431748	3
0.271514892578125	-6.005859375E-05	225.120586431625	3
0.268798828125	-5.8685302734375E-05	225.169414431502	3
0.267059326171875	-5.7586669921875E-05	225.218242431379	3
0.264373779296875	-5.6365966796875E-05	225.267070431255	3
0.261749267578125	-5.523681640625E-05	225.315898431132	3
0.25933837890625	-5.419921875E-05	225.364726431009	3
0.25714111328125	-5.303955078125E-05	225.413554430885	3
0.254547119140625	-5.2154541015625E-05	225.462382430762	3
0.252197265625	-5.1025390625E-05	225.511210430639	3
0.24945068359375	-5.010986328125E-05	225.560038430516	3
0.247314453125	-4.9041748046875E-05	225.608866430392	3
0.244873046875	-4.8187255859375E-05	225.657694430269	3
0.242523193359375	-4.71893310546875E-05	225.706522430146	3
0.239654541015625	-4.62860107421875E-05	225.755350430023	3
0.23748779296875	-4.5526123046875E-05	225.804178429899	3
0.235198974609375	-4.46563720703125E-05	225.853006429776	3
0.232452392578125	-4.39605712890625E-05	225.901834429653	3
0.22998046875	-4.30877685546875E-05	225.950662429529	3
0.22796630859375	-4.2431640625E-05	225.999490429406	3
0.22552490234375	-4.16351318359375E-05	226.048318429283	3
0.22265625	-4.10003662109375E-05	226.09714642916	3
0.21990966796875	-4.02984619140625E-05	226.145974429036	3
0.217987060546875	-3.96392822265625E-05	226.194802428913	3
0.215728759765625	-3.9056396484375E-05	226.24363042879	3
0.2130126953125	-3.8385009765625E-05	226.292458428666	3
0.21044921875	-3.78448486328125E-05	226.341286428543	3
0.208099365234375	-3.717041015625E-05	226.39011442842	3
0.205902099609375	-3.66851806640625E-05	226.438942428297	3
0.20343017578125	-3.6077880859375E-05	226.487770428173	3
